Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
third_day_60d9ce5b	nadya	Спасибо.	game/script.rpy	6133	nadya "[what]"
third_day_3b53cfe4		Посидели, помолчали, глядя друг на друга. И тут я выдал:	game/script.rpy	6134	"[what]"
third_day_b0e08c1b	sanya	На самом деле, я считаю тебя самой красивой девушкой, которая только есть в моем окружении.	game/script.rpy	6135	sanya "[what]"
third_day_6a4a5f7e		Повисла тишина. 	game/script.rpy	6136	"[what]"
third_day_d4d42acf	extend	Надя покраснела до кончиков ушей, но хитро мне улыбнулась.	game/script.rpy	6137	extend "[what]"
third_day_a33af6fd	nadya	Ты тоже ничего.	game/script.rpy	6138	nadya "[what]"
third_day_27a7ec14		И только тут я осознал, что ляпнул.	game/script.rpy	6139	"[what]"
third_day_a2ecf93f	sanya	Нет, ты не подумай, я не подкатываю...	game/script.rpy	6140	sanya "[what]"
third_day_cdb5d8b2	nadya	Жаль...	game/script.rpy	6141	nadya "[what]"
third_day_88816760	sanya	Что?	game/script.rpy	6142	sanya "[what]"
third_day_30786e0d	nadya	Что?	game/script.rpy	6143	nadya "[what]"
third_day_88816760_1	sanya	Что?	game/script.rpy	6144	sanya "[what]"
third_day_30786e0d_1	nadya	Что?	game/script.rpy	6145	nadya "[what]"
third_day_3582db75		Тут она сделала такое невинное лицо, что я невольно рассмеялся. 	game/script.rpy	6146	"[what]"
third_day_ffd4ced7	extend	Через секунду к моему смеху присоединилась и Надя.	game/script.rpy	6148	extend "[what]"
third_day_88280f55	nadya	Если хочешь... 	game/script.rpy	6149	nadya "[what]"
third_day_981df184	extend	Можешь остаться у меня, соседняя кровать все равно не занята.	game/script.rpy	6150	extend "[what]"
third_day_5ce82cea		Я замер, не веря своим ушам. 	game/script.rpy	6151	"[what]"
third_day_ab36fa08	extend	Посмотрел на Надю, ожидая увидеть улыбку, но та была серьёзной.	game/script.rpy	6152	extend "[what]"
third_day_784483ce	sanya	Почту за честь, моя леди...	game/script.rpy	6153	sanya "[what]"
third_day_f9353874	sanya	Может, зайдем к тебе? Ты вроде говорила у тебя никого нет...	game/script.rpy	6157	sanya "[what]"
third_day_1780f8cf	nadya	Извини, мне завтра рано вставать, я хочу выспаться.	game/script.rpy	6162	nadya "[what]"
third_day_717b46b2		Иголочка разочарования кольнула грудь, но я отнесся с пониманием. 	game/script.rpy	6163	"[what]"
third_day_c70ab5e0	extend	В конце-концов, мы слишком мало знакомы.	game/script.rpy	6164	extend "[what]"
third_day_a9282cc8	sanya	Хорошо, тогда спокойной ночи. 	game/script.rpy	6165	sanya "[what]"
third_day_d663f673	extend	Было весело!	game/script.rpy	6166	extend "[what]"
third_day_d21d4e51		Улыбнувшись, Надя ушла в свою комнату. Я же пошёл в свою. 	game/script.rpy	6171	"[what]"
third_day_897402a1		В целом, день прошел очень неплохо. 	game/script.rpy	6188	"[what]"
third_day_41999716	extend	Отдохнул, пообщался, эх, пивка бы и вообще шикарно было бы...	game/script.rpy	6189	extend "[what]"
third_day_498b9083		Мыкало не было, так что умывшись, я лег в кровать. 	game/script.rpy	6190	"[what]"
third_day_7f096bb0	extend	Спокойной мне ночи!	game/script.rpy	6191	extend "[what]"
third_day_897402a1_1		В целом, день прошел очень неплохо. 	game/script.rpy	6198	"[what]"
third_day_41999716_1	extend	Отдохнул, пообщался, эх, пивка бы и вообще шикарно было бы...	game/script.rpy	6199	extend "[what]"
third_day_8d26581a		Павла Геннадьевича не было, так что умывшись, я лег в кровать. 	game/script.rpy	6200	"[what]"
third_day_7f096bb0_1	extend	Спокойной мне ночи!	game/script.rpy	6201	extend "[what]"
third_day_57cfedcf	sanya	Спокойной ночи. 	game/script.rpy	6220	sanya "[what]"
third_day_4692e47c	extend	Завтра ещё встретимся?	game/script.rpy	6221	extend "[what]"
third_day_5275c30a	nadya	Конечно! 	game/script.rpy	6226	nadya "[what]"
third_day_f88e0849	extend	Все равно тут заняться нечем.	game/script.rpy	6227	extend "[what]"
third_day_71825565		Она удалилась в свою комнату, я же пошёл в свою. 	game/script.rpy	6228	"[what]"
third_day_7173ca42	extend	В целом, день прошел очень неплохо. 	game/script.rpy	6229	extend "[what]"
third_day_41999716_2	extend	Отдохнул, пообщался, эх, пивка бы и вообще шикарно было бы...	game/script.rpy	6230	extend "[what]"
third_day_f36e2a6c		Мыкало не было, так что, умывшись, я лег в кровать. 	game/script.rpy	6253	"[what]"
third_day_7f096bb0_2	extend	Спокойной мне ночи!	game/script.rpy	6254	extend "[what]"
third_day_8d26581a_1		Павла Геннадьевича не было, так что умывшись, я лег в кровать. 	game/script.rpy	6272	"[what]"
third_day_7f096bb0_3	extend	Спокойной мне ночи!	game/script.rpy	6273	extend "[what]"
third_day_b4bd0262	sanya	Юль, пожалуйста, успокойся...	game/script.rpy	6294	sanya "[what]"
third_day_52bf1888	yuli	Ты ещё спрашиваешь? 	game/script.rpy	6299	yuli "[what]"
third_day_c1e0747e	extend	Я к тебе подошла, я с тобой заговорила, а ты вот так со мной поступаешь?	game/script.rpy	6300	extend "[what]"
third_day_0a3e14ff	sanya	И что? 	game/script.rpy	6301	sanya "[what]"
third_day_532523b8	extend	Мы разве друг другу что-то обещали?	game/script.rpy	6302	extend "[what]"
third_day_82635ff0	yuli	В смысле? 	game/script.rpy	6303	yuli "[what]"
third_day_28d32a74	extend	Разве это не очевидно?	game/script.rpy	6304	extend "[what]"
third_day_f9b6bab3	sanya	Нет!	game/script.rpy	6305	sanya "[what]"
third_day_7c0f493e		Глаза Юли опасно сузились, она лёгким движением переместилась ко мне, заглядывая прямо в глаза.	game/script.rpy	6306	"[what]"
third_day_6fba96ae	yuli	Скажи, ты меня любишь?	game/script.rpy	6313	yuli "[what]"
third_day_88816760_2	sanya	Что?	game/script.rpy	6314	sanya "[what]"
third_day_5b6cd7d6		Сказать по правде, я очень растерялся от этого вопроса. 	game/script.rpy	6315	"[what]"
third_day_e4bcd48a	extend	В данной ситуации он был совершенно не к месту.	game/script.rpy	6316	extend "[what]"
third_day_85ebb450	yuli	Я тебе нравлюсь? 	game/script.rpy	6317	yuli "[what]"
third_day_ec95f82d	extend	Да или нет?	game/script.rpy	6318	extend "[what]"
third_day_53c427e8	sanya	Ну... думаю, что скорее да, чем нет...	game/script.rpy	6351	sanya "[what]"
third_day_de4eada3		Юля загадочно улыбнулась и сделала шаг вперед, истаяв туманом.	game/script.rpy	6366	"[what]"
third_day_d516817c	yuli	Это правильный ответ...	game/script.rpy	6367	yuli "[what]"
third_day_eec4f930		И тут я почувствовал, что будто куда-то падаю. 	game/script.rpy	6368	"[what]"
third_day_6d9c66a6	extend	Чувство невесомости во всем теле, бабочки в животе и отсутствие ощущения пространства.	game/script.rpy	6369	extend "[what]"
third_day_b3cfc313		Зажмурившись, я увидел перед собой плачущую Юлю.	game/script.rpy	6374	"[what]"
third_day_4702319b	yuli	Однако за то, что ты меня расстроил, пообщавшись с той девкой, придется тебя немного наказать.	game/script.rpy	6375	yuli "[what]"
third_day_51a614b7		Я почувствовал острую боль на запястьях. 	game/script.rpy	6377	"[what]"
third_day_4635d50d	extend	Посмотрев на них, обнаружил глубокие кровоточащие царапины, которые появлялись прямо на глазах.	game/script.rpy	6378	extend "[what]"
third_day_e58c6c4d		Руки онемели от боли, однако вставший в горле ком страха помешал закричать.	game/script.rpy	6379	"[what]"
third_day_079f991f	yuli	Так-то лучше! 	game/script.rpy	6384	yuli "[what]"
third_day_89773e98	extend	Теперь, каждый раз когда будешь думать об измене, посматривай на них. 	game/script.rpy	6385	extend "[what]"
third_day_a2512fc3	extend	И будь хорошим мальчиком. 	game/script.rpy	6386	extend "[what]"
third_day_ae045822	extend	Отдыхай.	game/script.rpy	6387	extend "[what]"
third_day_8e113d11		Меня словно затянуло в водоворот, выплюнув прямо на пол в комнаты. 	game/script.rpy	6395	"[what]"
third_day_9e2e8f6a	extend	Кое-как поднявшись, я осмотрелся. 	game/script.rpy	6396	extend "[what]"
third_day_1629aec8	extend	Руки болели и плохо слушались.	game/script.rpy	6397	extend "[what]"
third_day_66868d63		Сознание плыло, да и в целом ощущения были не самые приятные.	game/script.rpy	6398	"[what]"
third_day_a05c4732	sanya	Это что нахуй было...	game/script.rpy	6403	sanya "[what]"
third_day_d8db0543		Юли в комнате уже не было. 	game/script.rpy	6404	"[what]"
third_day_8b72997d	extend	Забравшись на кровать, я осмотрел руки. 	game/script.rpy	6405	extend "[what]"
third_day_94151c13	extend	Кровь идти перестала, раны закрылись.	game/script.rpy	6406	extend "[what]"
third_day_a62ec811		Несмотря на то, что я очнулся на полу – крови не было.	game/script.rpy	6407	"[what]"
third_day_ea71a263	sanya	Галлюцинации?	game/script.rpy	6408	sanya "[what]"
third_day_8567b979		В виски отдало легкой болью. 	game/script.rpy	6409	"[what]"
third_day_5919c9e7	extend	Нарастающий страх, подстегиваемый болью в руках, помутнил сознание. 	game/script.rpy	6410	extend "[what]"
third_day_bf219df1	extend	Из-за всех сил сжав одеяло, я повернулся на бок.	game/script.rpy	6411	extend "[what]"
third_day_306e975d	sanya	Это Юля сделала?	game/script.rpy	6412	sanya "[what]"
third_day_0884082e		Как она смогла исчезнуть? 	game/script.rpy	6413	"[what]"
third_day_ffdbb663	extend	Почему говорила такие странные вещи? 	game/script.rpy	6414	extend "[what]"
third_day_661877ec	extend	И почему у меня руки порезаны?	game/script.rpy	6415	extend "[what]"
third_day_4cb7b0c6		Тысячи вопросов роились в моей голове, не давая уснуть. 	game/script.rpy	6416	"[what]"
third_day_93a99c24	extend	Но вдруг по телу прошла волна расслабления.	game/script.rpy	6417	extend "[what]"
third_day_47abe212	sanya	А, собственно, какая разница? 	game/script.rpy	6418	sanya "[what]"
third_day_e45051b4	extend	Главное, что Юля довольна, а остальное неважно...	game/script.rpy	6419	extend "[what]"
third_day_90dbfa11		Подумал об этом я уснул. 	game/script.rpy	6420	"[what]"
third_day_c7d73763	extend	Не обращая внимания на боль и то, что случилось до этого.	game/script.rpy	6421	extend "[what]"
third_day_c79b3b5b	sanya	Юль, что за бред? 	game/script.rpy	6428	sanya "[what]"
third_day_6548f345	extend	Говоришь так, будто бы это просто катастрофически важно. 	game/script.rpy	6429	extend "[what]"
third_day_7ac7af46	extend	Мы же просто знакомые, что за трагедии.	game/script.rpy	6430	extend "[what]"
third_day_78db92df		Она смотрела на меня пару секунд.	game/script.rpy	6435	"[what]"
third_day_08b365b0	yuli	Ясно. 	game/script.rpy	6436	yuli "[what]"
third_day_8d89c225	extend	Я поняла тебя.	game/script.rpy	6437	extend "[what]"
third_day_0d26fbd7		С этими словами она вышла из комнаты. 	game/script.rpy	6446	"[what]"
third_day_63c1345a	extend	Я проводил её взглядом и уставился в закрытую дверь. 	game/script.rpy	6447	extend "[what]"
third_day_44dbbafa		Какая же она всё-таки странная, а раньше казалась идеальной.	game/script.rpy	6449	"[what]"
third_day_26f457af		Жаль, конечно, но я и правда ничего ей не обещал, так что доёб, как говорится, непонятен.	game/script.rpy	6450	"[what]"
third_day_3431f4b8		Надо бы уже выходить, иначе опоздаю на встречу.	game/script.rpy	6451	"[what]"
third_day_1c8caa4b	noname	ТЫ НИКУДА НЕ ПОЙДЁШЬ!	game/script.rpy	6459	noname "[what]"
third_day_bf36da83		Голову пронзила сильнейшая вспышка боли. 	game/script.rpy	6462	"[what]"
third_day_e0bc8f90	extend	Ноги подкосились, и я рухнул на пол, схватившись за голову.	game/script.rpy	6466	extend "[what]"
third_day_4558adb0		За моей спиной, как ни в чём не бывало, на кровати сидела Юля.	game/script.rpy	6484	"[what]"
third_day_e4faa7e0	yuli	Саша, Сашенька, почему ты так считаешь? 	game/script.rpy	6485	yuli "[what]"
third_day_aff18b7c	extend	Я думала, мы уже пара!	game/script.rpy	6486	extend "[what]"
third_day_7cfea470		Как? Она же только что ушла из комнаты?!	game/script.rpy	6487	"[what]"
third_day_b5f54a89		Боль усилилась.	game/script.rpy	6488	"[what]"
third_day_773b3239	yuli	Я, на самом деле, очень стеснительная по природе. 	game/script.rpy	6489	yuli "[what]"
third_day_5ef31ebb	extend	Ты не представляешь, каких трудов мне стоило подойти к тебе, заговорить. 	game/script.rpy	6490	extend "[what]"
third_day_0cbc7537	extend	Потом ещё встретиться.	game/script.rpy	6491	extend "[what]"
third_day_d659d5d7	yuli	И ты сейчас говоришь, что между нами ничего нет? 	game/script.rpy	6494	yuli "[what]"
third_day_56f23ea3	extend	А автобус? 	game/script.rpy	6496	extend "[what]"
third_day_24c99832	extend	А наши прогулки? 	game/script.rpy	6498	extend "[what]"
third_day_bdce62ef	extend	Знаешь кто ты? Ты – предатель!	game/script.rpy	6499	extend "[what]"
third_day_c48c7de1	sanya	А-а-а-а-а-а!!!	game/script.rpy	6502	sanya "[what]"
third_day_d3c695d6		Боль была такая, что мне хотелось умереть.	game/script.rpy	6503	"[what]"
third_day_6738472b		Стало тяжело сопротивляться Юле. 	game/script.rpy	6504	"[what]"
third_day_8d220582	extend	Она словно захватила мой разум, подчинила меня себе.	game/script.rpy	6505	extend "[what]"
third_day_217b17e7	yuli	Ты просто бабник. 	game/script.rpy	6508	yuli "[what]"
third_day_e07ac7e6	extend	Как только на тебя обратило внимание парочка шлюх, так всё? 	game/script.rpy	6509	extend "[what]"
third_day_d0baa923	extend	Я была первой. 	game/script.rpy	6510	extend "[what]"
third_day_390e2b21	extend	Я влюбилась в тебя первой. 	game/script.rpy	6511	extend "[what]"
third_day_abd84e6e	extend	Я обязана стать твоей первой!!!	game/script.rpy	6512	extend "[what]"
third_day_64462fb4	yuli	Саша, я очень люблю тебя. 	game/script.rpy	6516	yuli "[what]"
third_day_413f0d81	extend	И мне больно, что ты не отвечаешь мне взаимностью.	game/script.rpy	6517	extend "[what]"
third_day_b20aa55a	yuli	Я прекрасно чувствую, что сейчас больно и тебе.	game/script.rpy	6518	yuli "[what]"
third_day_d9a959c5	yuli	Ну ты же понимаешь меня, да? Ты всё давно уже понял.	game/script.rpy	6519	yuli "[what]"
third_day_03330f6e	yuli	Я — твоя совесть. 	game/script.rpy	6522	yuli "[what]"
third_day_170d1a96	extend	Я — твоя страсть. 	game/script.rpy	6525	extend "[what]"
third_day_0942ea65	extend	Я появилась в твоей жизни именно тогда, когда нужна была больше всего.	game/script.rpy	6528	extend "[what]"
third_day_18094acc	yuli	И что теперь? 	game/script.rpy	6529	yuli "[what]"
third_day_9c701e73	extend	Ты меня больше не любишь?	game/script.rpy	6530	extend "[what]"
third_day_e04f9fea		Не желая больше терпеть эту боль, я пополз в сторону балкона. 	game/script.rpy	6532	"[what]"
third_day_a4348fa0	extend	В принципе, высота достаточная, чтобы это всё прекратилось.	game/script.rpy	6533	extend "[what]"
third_day_1d41f1be	yuli	Ты предпочел меня другим тёлкам, и это печально. 	game/script.rpy	6536	yuli "[what]"
third_day_49917b70	extend	Думаю, ты плохой человек, а плохие люди не должны жить на этом свете.	game/script.rpy	6537	extend "[what]"
third_day_252daba5		Открыв дверь на балкон, я навалился на перегородку. 	game/script.rpy	6544	"[what]"
third_day_76821fb8	extend	Я уже не мог соображать. 	game/script.rpy	6545	extend "[what]"
third_day_736e7723	extend	Хотелось просто покончить с этим.	game/script.rpy	6546	extend "[what]"
third_day_f1dc7681		Совершив последнее усилие, я оттолкнулся от пола.	game/script.rpy	6547	"[what]"
third_day_97175049	yuli	Прощай, Сашенька.	game/script.rpy	6559	yuli "[what]"
third_day_3576f922	yuli	Теперь мы с тобой вместе. Навсегда.	game/script.rpy	6560	yuli "[what]"
third_day_269e33be		Я решил подсесть к Эмилии. 	game/script.rpy	6570	"[what]"
third_day_1789c3fa	extend	Наш вчерашний разговор был настолько приятным, что я всю ночь не мог не думать о ней.	game/script.rpy	6571	extend "[what]"
third_day_2a97ed5b	sanya	Привет, Эмилия! 	game/script.rpy	6572	sanya "[what]"
third_day_8fb08676	extend	Я подсяду?	game/script.rpy	6573	extend "[what]"
third_day_740fb578	emily	О, Саша, привет! 	game/script.rpy	6578	emily "[what]"
third_day_436e5339	extend	Конечно, садись!	game/script.rpy	6579	extend "[what]"
third_day_e5fd2c5b		Я сел напротив Эмилии, поставив поднос. 	game/script.rpy	6583	"[what]"
third_day_3bc3e072	extend	Эмилия уже почти закончила свою порцию, видимо пришла вовремя, в отличии от меня.	game/script.rpy	6584	extend "[what]"
third_day_d188e22f	sanya	Эмилия, как спалось?	game/script.rpy	6585	sanya "[what]"
third_day_59c12762	emily	Неплохо. 	game/script.rpy	6590	emily "[what]"
third_day_a5729b84	extend	Правда, из-за того, что спала с открытым окном, под утро замёрзла. 	game/script.rpy	6591	extend "[what]"
third_day_e67407b4	extend	Надеюсь, не простужусь.	game/script.rpy	6592	extend "[what]"
third_day_8d758307	emily	А ты как ночь провел?	game/script.rpy	6593	emily "[what]"
third_day_ccb0bc38		"Думая о тебе" – чуть было не ляпнул я, но вовремя остановился. 	game/script.rpy	6594	"[what]"
third_day_432854cb	extend	Рановато, думаю, для таких откровений.	game/script.rpy	6595	extend "[what]"
third_day_88bf2a76	sanya	Тоже неплохо, хотя, обычно, я не очень хорошо сплю на новых местах.	game/script.rpy	6596	sanya "[what]"
third_day_8e764924	emily	Понимаю, хотя я уже немного привыкла. 	game/script.rpy	6597	emily "[what]"
third_day_0576640e	extend	Часто приходится туда-сюда мотаться по региону.	game/script.rpy	6598	extend "[what]"
third_day_2887c9b6	sanya	Да?	game/script.rpy	6599	sanya "[what]"
third_day_aa5e40f7	emily	Ну, я типа активистка-комсомолка-спортсменка, езжу туда-сюда по вузовским мероприятиям. 	game/script.rpy	6604	emily "[what]"
third_day_ba7b4cc2	extend	Они иногда на несколько дней затягиваются, так что проиходится ночевать.	game/script.rpy	6605	extend "[what]"
third_day_51d93424	sanya	А как ты учишься? 	game/script.rpy	6606	sanya "[what]"
third_day_891af8d3	extend	Ты успеваешь вообще?	game/script.rpy	6607	extend "[what]"
third_day_72b3dbd6	emily	Приходится, иначе родители загрызут – они могут у меня. 	game/script.rpy	6608	emily "[what]"
third_day_fee9f8ae	extend	Папа офицер флота, а мама преподаватель бывший!	game/script.rpy	6609	extend "[what]"
third_day_14ecd46a	sanya	Серьёзно!	game/script.rpy	6610	sanya "[what]"
third_day_18f3a887		Я уважительно покивал.	game/script.rpy	6611	"[what]"
third_day_8ce54071	emily	Мне не очень нравится дома находится, а родители запрещают квартиру снимать, говорят "что нам на неё деньги тратить, у тебя есть уже где жить".	game/script.rpy	6616	emily "[what]"
third_day_36b004f8	emily	И плевать, что мне до ВУЗа на другой конец города надо ехать, да по пробкам.	game/script.rpy	6617	emily "[what]"
third_day_81aa4a5c	emily	Нет, чтобы университет выбрать поближе, они в самый дальний отправили!	game/script.rpy	6618	emily "[what]"
third_day_8f8ee89e		Ого, как у неё всё серьёзно. 	game/script.rpy	6619	"[what]"
third_day_044aa732	extend	Не хотел бы я таких родителей.	game/script.rpy	6620	extend "[what]"
third_day_97213d36	sanya	Тебя родители заставили поступить?	game/script.rpy	6621	sanya "[what]"
third_day_c633fccc	emily	Ну, да. 	game/script.rpy	6622	emily "[what]"
third_day_73724067	extend	Они уже всё за меня продумали. 	game/script.rpy	6627	extend "[what]"
third_day_83864536	extend	Даже куда я работать пойду.	game/script.rpy	6628	extend "[what]"
third_day_a902e649	sanya	Жёстко...	game/script.rpy	6629	sanya "[what]"
third_day_b9d4a518		Помолчали, думая о своем. 	game/script.rpy	6630	"[what]"
third_day_c12dc040	extend	Кажется, Эмилия расстроилась, но кто же знал, что так получиться. 	game/script.rpy	6631	extend "[what]"
third_day_0a192484	extend	Я лихорадочно искал вопрос, который можно задать, но девушка меня опередила.	game/script.rpy	6632	extend "[what]"
third_day_3f4ed7ef	emily	А ты чем увлекаешься?	game/script.rpy	6637	emily "[what]"
third_day_0ee14285	sanya	Да, как и все. Спорт там, видеоигры...	game/script.rpy	6638	sanya "[what]"
third_day_a3f874a8		Мне стало немного стыдно, за то что как таковых увлечений у меня нет. 	game/script.rpy	6639	"[what]"
third_day_43cf28ea	extend	Но Эмилия, кажется, даже не заметила этого.	game/script.rpy	6640	extend "[what]"
third_day_3df2885b	emily	А я люблю петь! 	game/script.rpy	6641	emily "[what]"
third_day_07560cb3	extend	Правда, пока не очень хорошо получается, да и времени учиться нет, но главное это же желание, да?	game/script.rpy	6642	extend "[what]"
third_day_05eabc07		Ответить я не успел, она меня опередила.	game/script.rpy	6643	"[what]"
third_day_1d318622	emily	Ещё, я хочу когда-нибудь поехать в путешествие! 	game/script.rpy	6644	emily "[what]"
third_day_b0382b9e	extend	Родители меня, конечно, не отпустят, но вдруг случится так, что получится, было бы очень круто!	game/script.rpy	6645	extend "[what]"
third_day_e3367ebf		Я кивал в такт её словам. 	game/script.rpy	6646	"[what]"
third_day_11e84be6	extend	Эмилию понесло, видимо, у неё давно не было нормальных собеседников. 	game/script.rpy	6647	extend "[what]"
third_day_9c478ee0	extend	А лучший собеседник кто? 	game/script.rpy	6648	extend "[what]"
third_day_4906f6ea	extend	Тот кто не мешает говорить.	game/script.rpy	6649	extend "[what]"
third_day_3b355ecc		Но вдруг она опомнилась, и слегка смутилась.	game/script.rpy	6650	"[what]"
third_day_001e3a14	emily	Извини, я много говорю, да?	game/script.rpy	6651	emily "[what]"
third_day_d4298963	sanya	Ну, немного.	game/script.rpy	6652	sanya "[what]"
third_day_2d2027c8		Произнеся, я понял какую ошибку совершил. 	game/script.rpy	6657	"[what]"
third_day_e68fac96	extend	Глаза Эмилии заблестели, и я поспешил добавить:	game/script.rpy	6658	extend "[what]"
third_day_49af06dc	sanya	Да все нормально! 	game/script.rpy	6659	sanya "[what]"
third_day_3f5191d4	extend	Я просто молчаливый и люблю слушать. 	game/script.rpy	6660	extend "[what]"
third_day_c62d5b8d	extend	Всё хорошо.	game/script.rpy	6661	extend "[what]"
third_day_2de245e9		Кажется, немного подействовало. 	game/script.rpy	6666	"[what]"
third_day_89329c24	extend	Эмилия чуть повеселела.	game/script.rpy	6667	extend "[what]"
third_day_f95b3cf5		Но дальше у нас разговор не пошёл – настало время процедур.	game/script.rpy	6668	"[what]"
third_day_4d64a66d	sanya	Может встретимся вечером?	game/script.rpy	6670	sanya "[what]"
third_day_fa7f2129	emily	Давай! Я тут погуляла, пару интересных мест нашла. 	game/script.rpy	6675	emily "[what]"
third_day_ffdb5608	extend	Могу показать.	game/script.rpy	6676	extend "[what]"
third_day_7972d430		Она хитро мне подмигнула, и я не смог отказаться. 	game/script.rpy	6678	"[what]"
third_day_0e3c78f3	extend	Забившись на встречу, мы разошлись довольные друг другом.	game/script.rpy	6679	extend "[what]"
third_day_5bba63df		Процедуры проходили спокойно. 	game/script.rpy	6685	"[what]"
third_day_419ee6ad	extend	Массажик, солевая ванна, витаминчики и прочее. 	game/script.rpy	6686	extend "[what]"
third_day_4818dd03	extend	Вот только мое внутреннее умиротворение было далеко от этого самого умиротворения.	game/script.rpy	6687	extend "[what]"
third_day_02001b01		Что-то не давало мне покоя, какое-то зудящее чувство на периферии сознания раздражало своей навязчивостью. 	game/script.rpy	6688	"[what]"
third_day_b5fa58cd		Словно я что-то сделал не так, что-то упустил или проигнорировал. 	game/script.rpy	6689	"[what]"
third_day_5b43bd7a	extend	Терзаемый непонятным чувством, я переходил с процедуры на процедуру, как вдруг прозвучал такой знакомый голос, заставивший меня вздрогнуть.	game/script.rpy	6690	extend "[what]"
third_day_887387e2_2	noname	Саша...	game/script.rpy	6691	noname "[what]"
third_day_9920132e		Я обернулся в поисках источника голоса, но никого не обнаружил.	game/script.rpy	6692	"[what]"
third_day_a81a18dd_1		Поежился, поймав заинтересованный взгляд какого-то взрослого мужика, что проходил мимо моей ванной.	game/script.rpy	6693	"[what]"
third_day_22483b6e_1		Иди, иди, не глазей, не мешай мне шизеть.	game/script.rpy	6695	"[what]"
third_day_887387e2_3	noname	Саша...	game/script.rpy	6697	noname "[what]"
third_day_3a496120_1		Да блять! 	game/script.rpy	6699	"[what]"
third_day_fb348e75	extend	Я вновь закрутил головой, силясь найти шутника. 	game/script.rpy	6700	extend "[what]"
third_day_1c8fc571	extend	Однако в маленькой комнате с кучей ванн был только я и тот мужик, что погрузился в ванную на противоположной стороне комнаты.	game/script.rpy	6701	extend "[what]"
third_day_f55b72e1_1		Вряд ли это он... 	game/script.rpy	6703	"[what]"
third_day_c2e2ebc6_1	extend	Да ещё и женским голосом. 	game/script.rpy	6704	extend "[what]"
third_day_8b12de7a	extend	Есть, конечно, такие умельцы, но не думаю, что это наш случай. 	game/script.rpy	6705	extend "[what]"
third_day_0a120215	extend	Да и голос подозрительно знаком.	game/script.rpy	6706	extend "[what]"
third_day_04d058d8		Тут у меня в голове что-то как будто бы щелкнуло. 	game/script.rpy	6708	"[what]"
third_day_e5a5b0a3	extend	Это же Юлин голос. 	game/script.rpy	6709	extend "[what]"
third_day_50a7708c	extend	По спине пробежали мурашки, а в ванной как будто бы стало холодно.	game/script.rpy	6710	extend "[what]"
third_day_cd38fea1_1		Погрузившись в воду по шею, я вновь поежился. 	game/script.rpy	6711	"[what]"
third_day_49e554be_1	extend	Кажется, этим неприятным чувством была вина. 	game/script.rpy	6712	extend "[what]"
third_day_f19a0c99_1	extend	Вина за то, что я не поговорил с ней после вчерашнего. 	game/script.rpy	6713	extend "[what]"
third_day_62bb786c_1	extend	Не нашел, не написал даже.	game/script.rpy	6714	extend "[what]"
third_day_407827b1_1		Ы-ы-х... 	game/script.rpy	6716	"[what]"
third_day_1144c233_1	extend	Но ведь она сама вчера не пришла! 	game/script.rpy	6717	extend "[what]"
third_day_606914e8_1	extend	Да и сегодня её видно не было. 	game/script.rpy	6718	extend "[what]"
third_day_3498ec1f_1	extend	Так почему же я чувствуя себя так, будто предал кого-то.	game/script.rpy	6719	extend "[what]"
third_day_ed68b750_1	noname	Потому что так и есть...	game/script.rpy	6721	noname "[what]"
third_day_4b32a524_1		Так! 	game/script.rpy	6723	"[what]"
third_day_01b35931_1	extend	Вскочив из ванной и расплескивая воду я пошлепал в раздевалку.	game/script.rpy	6724	extend "[what]"
third_day_2c8e6413_1		ещё бы меня совесть Юлиным голосом стыдила. 	game/script.rpy	6726	"[what]"
third_day_43523b28_1	extend	Нафиг, нафиг, пойду подышу, что ли...	game/script.rpy	6727	extend "[what]"
third_day_78ccc61e_1		Придя в пустую комнату и зайдя на балкон, я задумался. Чувство, похожее чем-то на совесть. Но откуда бы она взялась, особенно у такого как я?	game/script.rpy	6729	"[what]"
third_day_c003e659_1		Но какой-то червячок сомнения грыз меня, наводя на разные мысли. Может, все-таки, найти Юлю, чтобы нормально спросить в чем дело? А то как то не по-пацански получается...	game/script.rpy	6730	"[what]"
third_day_4982bf26		Почилив в комнате, отдыхая от процедур, я поднялся, морально готовясь на встречу с Эмилией. 	game/script.rpy	6746	"[what]"
third_day_7c792967		Надев свои лучшие шмотки, я пригладил волосы, подмигнул себе в зеркало и пошёл блатной походкой в назначенное место встречи.	game/script.rpy	6747	"[what]"
third_day_89b708f1		На улице было довольно тепло, пускай и вечерело. 	game/script.rpy	6762	"[what]"
third_day_99170f06	extend	Хотя, вот это прохладное дуновение ветра, заставляющее желтеть листья и закутываться теплее, присутствовало.	game/script.rpy	6763	extend "[what]"
third_day_77aa76dc		Это дыхание осени, такое тоскливое и грустное, но при этом удивительно приятное. 	game/script.rpy	6764	"[what]"
third_day_88223b11	extend	Может быть, осень – это душа этих мест?	game/script.rpy	6765	extend "[what]"
third_day_1f0e89e5		Курилка пустовала, как и всегда. 	game/script.rpy	6774	"[what]"
third_day_f151c74f	extend	Сев на лавочку, я достал Чапман. 	game/script.rpy	6778	extend "[what]"
third_day_0e4987dd	extend	Но, подумав немного, убрал его обратно. Курить не хотелось.	game/script.rpy	6779	extend "[what]"
